id	subject	predicate	object	category	agent_type	has_attribute	knowledge_level
uuid:41ce6614-455c-11f0-bac5-92a5c40acabb	Leptomeninges	biolink:expresses	ALCAM	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 93',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 93',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 93.0})] })	observation
uuid:41ce6e20-455c-11f0-bac5-92a5c40acabb	Leptomeninges	biolink:expresses	PHLDB2	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 94',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 94',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 94.0})] })	observation
uuid:41ce7668-455c-11f0-bac5-92a5c40acabb	Leptomeninges	biolink:expresses	ZFHX3	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 95',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 95',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 95.0})] })	observation
uuid:41ce7e88-455c-11f0-bac5-92a5c40acabb	Leptomeninges	biolink:expresses	AHCYL2	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 96',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 96',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 96.0})] })	observation
uuid:41ce86b2-455c-11f0-bac5-92a5c40acabb	Leptomeninges	biolink:expresses	ERBB4	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 97',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 97',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 97.0})] })	observation
uuid:41ce8f04-455c-11f0-bac5-92a5c40acabb	Leptomeninges	biolink:expresses	SLC1A2	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 98',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 98',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 98.0})] })	observation
uuid:41ce972e-455c-11f0-bac5-92a5c40acabb	Leptomeninges	biolink:expresses	SNED1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 99',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 99',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 99.0})] })	observation
uuid:41ce9f58-455c-11f0-bac5-92a5c40acabb	Leptomeninges	biolink:expresses	SVIL	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 100',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 100',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 100.0})] })	observation
uuid:41cea99e-455c-11f0-bac5-92a5c40acabb	Lingual Gyrus	biolink:expresses	MALAT1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 1',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 1',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 1.0})] })	observation
uuid:41ceb20e-455c-11f0-bac5-92a5c40acabb	Lingual Gyrus	biolink:expresses	PCDH9	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 2',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 2',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 2.0})] })	observation
uuid:41ceba2e-455c-11f0-bac5-92a5c40acabb	Lingual Gyrus	biolink:expresses	IL1RAPL1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 3',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 3',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 3.0})] })	observation
uuid:41cec258-455c-11f0-bac5-92a5c40acabb	Lingual Gyrus	biolink:expresses	RNF220	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 4',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 4',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 4.0})] })	observation
uuid:41ceca8c-455c-11f0-bac5-92a5c40acabb	Lingual Gyrus	biolink:expresses	QKI	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 5',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 5',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 5.0})] })	observation
uuid:41ced2c0-455c-11f0-bac5-92a5c40acabb	Lingual Gyrus	biolink:expresses	KCNIP4	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 6',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 6',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 6.0})] })	observation
uuid:41cedb26-455c-11f0-bac5-92a5c40acabb	Lingual Gyrus	biolink:expresses	PPP2R2B	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 7',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 7',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 7.0})] })	observation
uuid:41cee35a-455c-11f0-bac5-92a5c40acabb	Lingual Gyrus	biolink:expresses	DLG2	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 8',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 8',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 8.0})] })	observation
uuid:41ceeb98-455c-11f0-bac5-92a5c40acabb	Lingual Gyrus	biolink:expresses	CTNNA3	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 9',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 9',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 9.0})] })	observation
uuid:41cef3cc-455c-11f0-bac5-92a5c40acabb	Lingual Gyrus	biolink:expresses	MACF1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 10',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 10',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 10.0})] })	observation
uuid:41cefc0a-455c-11f0-bac5-92a5c40acabb	Lingual Gyrus	biolink:expresses	LSAMP	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 11',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 11',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 11.0})] })	observation
uuid:41cf043e-455c-11f0-bac5-92a5c40acabb	Lingual Gyrus	biolink:expresses	DSCAM	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 12',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 12',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 12.0})] })	observation
uuid:41cf0c72-455c-11f0-bac5-92a5c40acabb	Lingual Gyrus	biolink:expresses	CADM2	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 13',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 13',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 13.0})] })	observation
uuid:41cf14a6-455c-11f0-bac5-92a5c40acabb	Lingual Gyrus	biolink:expresses	RBFOX1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 14',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 14',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 14.0})] })	observation
uuid:41cf1cee-455c-11f0-bac5-92a5c40acabb	Lingual Gyrus	biolink:expresses	LRP1B	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 15',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 15',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 15.0})] })	observation
uuid:41cf2518-455c-11f0-bac5-92a5c40acabb	Lingual Gyrus	biolink:expresses	SLC44A1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 16',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 16',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 16.0})] })	observation
uuid:41cf2d7e-455c-11f0-bac5-92a5c40acabb	Lingual Gyrus	biolink:expresses	NRXN3	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 17',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 17',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 17.0})] })	observation
uuid:41cf35b2-455c-11f0-bac5-92a5c40acabb	Lingual Gyrus	biolink:expresses	NRXN1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 18',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 18',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 18.0})] })	observation
uuid:41cf3de6-455c-11f0-bac5-92a5c40acabb	Lingual Gyrus	biolink:expresses	CTNNA2	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 19',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 19',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 19.0})] })	observation
uuid:41cf4610-455c-11f0-bac5-92a5c40acabb	Lingual Gyrus	biolink:expresses	LUC7L3	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 20',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 20',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 20.0})] })	observation
uuid:41cf4e44-455c-11f0-bac5-92a5c40acabb	Lingual Gyrus	biolink:expresses	CSMD1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 21',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 21',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 21.0})] })	observation
uuid:41cf566e-455c-11f0-bac5-92a5c40acabb	Lingual Gyrus	biolink:expresses	RORA	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 22',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 22',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 22.0})] })	observation
uuid:41cf5e98-455c-11f0-bac5-92a5c40acabb	Lingual Gyrus	biolink:expresses	MAGI2	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 23',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 23',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 23.0})] })	observation
uuid:41cf66b8-455c-11f0-bac5-92a5c40acabb	Lingual Gyrus	biolink:expresses	PTPRG	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 24',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 24',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 24.0})] })	observation
uuid:41cf6eec-455c-11f0-bac5-92a5c40acabb	Lingual Gyrus	biolink:expresses	DST	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 25',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 25',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 25.0})] })	observation
uuid:41cf772a-455c-11f0-bac5-92a5c40acabb	Lingual Gyrus	biolink:expresses	FLT1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 26',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 26',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 26.0})] })	observation
uuid:41cf7f68-455c-11f0-bac5-92a5c40acabb	Lingual Gyrus	biolink:expresses	SNHG14	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 27',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 27',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 27.0})] })	observation
uuid:41cf8792-455c-11f0-bac5-92a5c40acabb	Lingual Gyrus	biolink:expresses	SLC1A2	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 28',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 28',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 28.0})] })	observation
uuid:41cf8fb2-455c-11f0-bac5-92a5c40acabb	Lingual Gyrus	biolink:expresses	DPP10	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 29',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 29',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 29.0})] })	observation
uuid:41cf97dc-455c-11f0-bac5-92a5c40acabb	Lingual Gyrus	biolink:expresses	PITPNC1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 30',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 30',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 30.0})] })	observation
uuid:41cfa010-455c-11f0-bac5-92a5c40acabb	Lingual Gyrus	biolink:expresses	FRMD4A	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 31',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 31',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 31.0})] })	observation
